datetime,Latitude,Longitude,Depth,Magnitude
2013-06-26 22:59:01,-0.141,125.054,32.7,5.5
2013-06-27 08:38:08,1.114,127.13,120.0,5.7
2013-06-28 23:51:50,24.09,122.232,15.0,5.7
2013-07-02 07:37:03,4.645,96.665,13.0,6.1
2013-07-02 09:38:42,-15.727,-173.804,47.2,5.5
2013-07-02 13:55:38,4.664,96.65,10.0,5.5
2013-07-02 18:39:43,-35.927,-102.964,10.4,5.5
2013-07-02 20:04:56,-23.851,-66.516,198.9,5.6
2013-07-03 03:40:27,51.618,-167.017,5.1,5.8
2013-07-03 19:21:46,1.537,30.894,10.1,5.7
2013-07-04 17:15:55,-7.028,155.726,29.0,6.1
2013-07-06 05:05:07,-3.269,100.564,21.0,6.0
2013-07-07 18:35:31,-3.917,153.927,385.5,7.3
2013-07-07 20:17:59,51.03,-179.908,6.8,5.6
2013-07-07 20:30:07,-6.029,149.706,56.0,6.6
2013-07-08 02:13:41,-8.803,113.002,60.0,5.7
2013-07-08 02:52:43,13.29,-89.172,55.0,5.7
2013-07-08 15:30:28,16.707,40.831,10.5,5.5
2013-07-09 17:04:15,-3.359,100.458,17.5,5.6
2013-07-10 14:25:40,-30.148,-177.466,10.1,5.5
2013-07-10 14:32:13,-19.302,-69.248,110.0,5.6
2013-07-10 14:44:02,-30.243,-177.535,10.3,5.6
2013-07-15 13:59:05,-15.398,-173.09,15.0,5.8
2013-07-15 14:03:40,-60.857,-25.07,11.0,7.3
2013-07-16 09:35:54,-6.288,154.768,40.0,5.9
2013-07-16 19:41:53,-63.378,-62.543,8.8,5.7
2013-07-17 02:37:43,-15.657,-71.74,7.0,6.0
2013-07-18 21:06:39,-41.549,174.408,17.5,5.5
2013-07-19 02:20:41,-16.757,167.69,25.0,5.5
2013-07-19 11:40:42,-30.473,-176.286,21.8,5.7
2013-07-19 16:39:19,37.5,141.625,40.0,5.5
2013-07-20 19:17:10,-41.638,174.386,14.0,5.9
2013-07-21 05:09:31,-41.704,174.337,17.0,6.5
2013-07-21 23:45:57,34.512,104.262,8.0,5.9
2013-07-22 07:01:43,-46.049,34.78,10.0,6.3
2013-07-24 03:32:34,-23.132,-177.222,155.5,5.9
2013-07-26 07:07:16,-15.379,167.689,124.0,6.1
2013-07-26 21:33:00,-57.915,-23.841,13.0,6.3
2013-07-29 08:12:27,-16.971,-177.057,9.9,5.5
2013-08-01 20:01:43,-15.2443,-173.5006,31.65,6.0
2013-08-04 03:28:51,38.2133,141.8621,56.0,5.8
2013-08-04 13:22:28,49.6614,-127.4286,10.0,5.5
2013-08-04 15:56:35,46.9925,145.2582,375.01,5.8
2013-08-06 05:57:43,14.1526,-91.5958,53.88,5.6
2013-08-06 10:41:31,-22.5035,173.8052,10.04,5.8
2013-08-06 16:46:18,-16.8575,167.3184,10.0,5.7
2013-08-06 17:21:56,-16.9065,167.373,13.54,5.7
2013-08-11 21:23:41,30.0464,97.9565,6.0,5.7
2013-08-12 00:53:44,-7.1354,129.8088,95.0,6.0
2013-08-12 04:16:48,-30.6285,-179.678,340.6,6.1
2013-08-12 05:18:59,10.4577,-86.9354,22.31,5.5
2013-08-12 09:49:32,-5.3962,-81.9268,10.0,6.2
2013-08-12 18:03:33,-56.5243,-142.3211,10.0,5.7
2013-08-13 15:43:15,5.7732,-78.1999,12.0,6.7
2013-08-16 02:31:06,-41.734,174.152,8.2,6.5
2013-08-16 02:45:27,-41.764,174.117,5.8,5.5
2013-08-16 03:09:08,-41.742,174.05,8.5,5.9
2013-08-16 05:31:16,-41.6688,174.2623,14.258,5.9
2013-08-17 16:32:31,-34.8853,54.0927,10.0,6.1
2013-08-21 04:43:18,-22.2977,171.6697,92.0,5.7
2013-08-21 12:38:30,16.8784,-99.498,21.0,6.2
2013-08-23 08:34:07,-22.2741,-68.5927,111.0,5.8
2013-08-24 08:40:28,-22.5179,-175.2417,5.0,5.8
2013-08-25 16:07:15,-33.4611,57.0446,4.73,5.8
2013-08-28 02:54:41,-27.7829,179.6335,478.0,6.2
2013-08-29 13:52:27,-19.3503,-179.136,662.37,5.7
2013-08-30 02:11:02,-4.4412,151.6112,203.0,5.8
2013-08-30 16:25:02,51.537,-175.2297,29.0,7.0
2013-08-30 16:29:05,51.4224,-175.1775,7.3,5.5
2013-08-31 00:04:18,28.2425,99.3502,8.0,5.6
2013-08-31 06:38:36,51.2381,-174.9407,18.0,6.0
2013-08-31 06:43:54,51.3674,-175.2847,25.16,5.5
2013-09-01 11:52:30,-7.44,128.2209,112.0,6.5
2013-09-01 19:50:40,-29.0334,-176.4039,10.02,5.7
2013-09-02 02:51:13,42.1989,133.6656,445.0,5.7
2013-09-02 04:30:17,-6.6272,155.1351,35.0,5.9
2013-09-03 20:19:06,51.244,-130.3971,2.73,6.1
2013-09-03 22:29:31,51.3277,-130.2195,9.85,5.5
2013-09-04 00:18:23,29.9377,138.8325,402.0,6.5
2013-09-04 00:23:11,51.1832,-130.2245,9.92,6.0
2013-09-04 02:32:31,51.5573,-174.7671,20.0,6.5
2013-09-04 04:16:30,51.449,-174.717,26.6,5.8
2013-09-04 06:16:50,51.5733,-174.7888,21.0,5.7
2013-09-04 06:27:04,51.573,-174.8537,17.0,6.0
2013-09-05 04:01:36,15.1836,-45.232,10.0,6.0
2013-09-05 05:43:40,51.463,-174.583,20.0,5.6
2013-09-05 12:29:15,10.5988,-86.0997,19.0,5.9
2013-09-06 02:28:10,-47.0447,33.4751,10.0,5.5
2013-09-06 11:33:54,20.1721,122.3193,175.23,5.9
2013-09-07 00:13:30,14.6056,-92.1207,66.0,6.4
2013-09-09 21:41:33,1.3814,122.2235,22.5,5.6
2013-09-11 12:44:13,-4.5472,-104.5783,10.52,6.1
2013-09-14 15:42:46,51.4389,-174.6365,20.0,5.9
2013-09-15 16:21:37,51.5751,-174.716,24.02,6.1
2013-09-16 07:24:49,-55.8129,-124.156,10.0,5.5
2013-09-20 12:24:46,22.9341,95.9607,4.0,5.7
2013-09-21 01:39:16,-7.3308,120.0106,549.92,6.1
2013-09-21 16:48:59,-33.5102,-178.0226,10.0,5.8
2013-09-24 07:22:51,7.3709,59.5384,4.0,5.5
2013-09-24 11:29:48,26.951,65.5009,15.0,7.7
2013-09-24 11:36:28,27.2085,65.5674,10.03,5.8
2013-09-24 13:01:39,27.3125,65.6201,14.48,5.6
2013-09-24 17:20:14,27.131,65.471,10.52,5.5
2013-09-25 06:51:25,-49.9585,-113.7439,10.0,6.1
2013-09-25 07:40:24,-50.0313,-113.9877,10.0,5.5
2013-09-25 16:42:43,-15.8385,-74.5112,40.0,7.1
2013-09-26 06:46:04,14.4361,-93.3857,8.82,5.5
2013-09-28 07:34:06,27.1825,65.5052,12.0,6.8
2013-09-28 11:13:47,-16.5507,-173.8364,58.94,5.5
2013-09-30 05:55:55,-30.9255,-178.3234,41.54,6.5
2013-09-30 08:16:09,49.4947,-28.5247,10.0,5.5
2013-10-01 03:38:22,53.1995,152.7864,573.0,6.7
2013-10-02 01:06:37,11.2277,57.5902,7.89,5.7
2013-10-04 17:26:14,-38.6062,78.3693,12.72,6.4
2013-10-06 16:38:09,12.3115,141.6905,104.0,6.0
2013-10-06 21:33:20,-36.7267,-97.4761,10.28,6.2
2013-10-08 13:39:56,-58.8864,149.0414,10.0,5.7
2013-10-11 21:25:00,-30.6623,-178.4838,151.0,6.2
2013-10-12 02:10:27,10.9048,-62.315,63.0,6.0
2013-10-12 13:11:53,35.5142,23.2523,40.0,6.6
2013-10-12 14:30:10,0.7452,122.2107,96.63,5.5
2013-10-12 20:01:37,-36.7364,78.7182,4.41,5.5
2013-10-13 17:32:46,3.9633,95.8634,46.0,5.6
2013-10-15 00:12:32,9.8796,124.1167,19.04,7.1
2013-10-15 08:36:21,9.8331,124.261,6.74,5.6
2013-10-15 08:42:50,9.7931,123.6885,16.01,5.7
2013-10-16 10:30:59,-6.4456,154.931,35.0,6.8
2013-10-19 17:54:55,26.0913,-110.3209,9.45,6.6
2013-10-20 13:16:39,-56.5117,-25.6931,10.0,5.6
2013-10-21 04:01:54,-22.9456,-174.7121,11.91,5.5
2013-10-22 21:15:51,-6.3449,154.9657,50.0,5.5
2013-10-23 08:23:30,-23.0067,-177.1425,160.0,6.0
2013-10-24 00:25:46,-30.8285,-178.2171,49.14,5.5
2013-10-24 19:25:11,-58.153,-12.7964,22.87,6.7
2013-10-25 17:10:20,37.1557,144.6611,35.0,7.1
2013-10-25 17:54:31,-19.3607,-173.728,8.74,5.7
2013-10-25 21:27:35,37.1057,144.6715,10.0,5.5
2013-10-27 18:13:06,37.0876,144.5734,20.16,5.5
2013-10-29 10:37:56,-61.6949,154.6743,10.0,5.9
2013-10-30 02:29:12,-35.439,-73.193,39.2,5.8
2013-10-30 02:51:47,-35.314,-73.395,41.5,6.2
2013-10-31 12:02:09,23.5904,121.4366,10.0,6.3
2013-10-31 23:04:00,-30.2921,-71.5215,27.0,6.6
2013-11-02 15:52:46,-23.6357,-112.5956,9.98,6.0
2013-11-02 18:53:47,-19.1711,-172.6411,10.05,6.2
2013-11-02 19:05:57,-19.2068,-172.3982,10.0,5.7
2013-11-03 02:42:54,-5.8583,148.8538,88.74,5.8
2013-11-03 10:08:55,-19.2137,-172.5332,4.0,5.6
2013-11-03 11:03:38,4.6565,123.3471,532.0,5.9
2013-11-03 17:46:45,-57.8439,-25.714,65.64,5.5
2013-11-07 16:46:35,-22.324,171.5445,98.0,5.7
2013-11-08 09:51:02,-1.1873,67.6827,10.0,5.5
2013-11-09 03:45:14,-12.0269,167.1235,10.91,5.5
2013-11-09 14:53:27,-28.3173,-176.7731,10.0,5.5
2013-11-09 22:37:50,35.9187,139.9684,64.31,5.6
2013-11-10 21:13:50,-54.9278,-130.5733,10.0,5.6
2013-11-12 07:03:51,54.6859,162.3024,43.0,6.4
2013-11-13 03:57:40,51.5477,-178.9984,20.0,5.8
2013-11-13 23:45:48,-60.2814,-47.1233,11.07,6.1
2013-11-15 02:00:34,41.4306,142.177,46.0,5.5
2013-11-16 03:34:31,-60.2627,-47.0621,9.97,6.9
2013-11-16 09:35:46,-60.2942,-46.4266,10.28,5.5
2013-11-16 10:26:43,4.2077,90.0652,10.01,5.7
2013-11-16 11:44:41,35.6039,140.1529,59.4,5.5
2013-11-16 15:00:13,-60.3474,-46.3687,10.0,5.5
2013-11-17 09:04:56,-60.2738,-46.4011,10.0,7.7
2013-11-17 09:11:02,-60.4778,-45.2114,15.57,5.8
2013-11-17 12:11:36,-60.526,-44.3839,10.0,5.7
2013-11-17 17:37:14,-10.329,-11.8343,10.0,5.5
2013-11-18 19:10:45,34.3343,137.0475,328.0,5.6
2013-11-19 13:32:51,2.6403,128.4339,38.0,6.0
2013-11-19 15:16:48,8.9147,138.5332,10.0,5.9
2013-11-19 17:00:44,18.4753,145.2041,511.0,6.0
2013-11-19 23:18:01,-63.2943,-164.9357,10.13,5.7
2013-11-20 10:09:18,12.3975,95.1481,10.26,5.5
2013-11-22 06:51:25,34.4574,45.4824,6.0,5.6
2013-11-22 17:20:58,5.4216,92.8184,15.61,5.5
2013-11-22 18:30:58,34.3083,45.6105,14.0,5.8
2013-11-23 07:48:32,-17.1171,-176.5449,371.0,6.5
2013-11-25 05:56:50,45.5613,151.0047,34.0,6.0
2013-11-25 06:27:09,-54.0272,-54.9796,10.01,5.6
2013-11-25 06:27:33,-53.9451,-55.0033,11.78,7.0
2013-11-25 07:21:18,-53.8708,-53.9107,14.83,6.0
2013-11-25 20:06:56,-12.5993,-76.2025,76.57,5.5
2013-11-26 14:30:28,-5.8261,150.7634,61.17,5.5
2013-11-28 13:51:34,29.32,51.31,8.0,5.8
2013-12-01 01:24:14,-7.0269,128.3791,9.87,6.4
2013-12-01 03:19:38,41.6832,-126.8781,10.09,5.5
2013-12-01 06:29:58,2.044,96.8261,20.0,6.0
2013-12-02 02:14:57,-21.2849,170.3154,110.0,5.6
2013-12-02 12:18:48,-53.3147,25.4971,10.0,5.5
2013-12-03 23:58:50,6.6241,126.1749,30.0,5.6
2013-12-04 14:55:40,-25.4464,178.253,574.0,5.7
2013-12-08 17:24:54,44.4438,149.1667,28.0,6.0
2013-12-13 04:45:11,13.1334,-89.0898,67.59,5.6
2013-12-14 04:06:15,35.6544,140.6546,42.0,5.5
2013-12-16 04:11:47,-58.6854,149.3456,6.67,5.5
2013-12-16 12:07:25,-46.0838,165.9893,11.37,5.8
2013-12-17 12:30:00,-25.509,-70.521,71.5,5.5
2013-12-17 17:02:02,-20.7074,-178.6609,601.97,5.7
2013-12-17 23:38:07,20.7727,146.7903,9.0,6.2
2013-12-19 21:34:13,-6.9084,128.3228,10.63,5.7
2013-12-21 01:34:14,35.6065,140.6497,35.36,5.5
2013-12-21 06:38:29,-22.2795,171.7306,122.0,5.5
2013-12-22 07:29:04,-46.4494,96.133,9.87,5.5
2013-12-22 10:03:10,-46.4386,96.0153,10.0,5.6
2013-12-23 06:57:29,35.688,142.1406,8.0,5.6
2013-12-23 09:12:27,12.7711,143.036,92.0,5.8
2013-12-28 06:43:37,-56.4333,-142.5413,10.0,5.6
2013-12-28 15:21:04,36.028,31.31,40.7,5.9
2013-12-28 18:59:05,-1.3673,-15.1711,10.23,5.8
2013-12-28 19:06:17,-18.2012,-174.3201,95.83,5.9
2013-12-28 19:31:24,20.7553,146.6663,11.82,5.6
2013-12-29 12:49:17,-5.605,153.9863,24.0,5.5
2013-12-29 15:37:38,1.2996,126.2455,42.94,5.7
2013-12-31 20:01:07,19.1181,120.2719,10.95,5.7
2014-01-01 16:03:29,-13.8633,167.249,187.0,6.5
2014-01-04 00:11:48,-20.687,-70.795,26.1,5.7
2014-01-04 05:23:00,36.9704,143.3822,22.0,5.5
2014-01-05 03:36:41,4.557,-76.644,53.91,5.5
2014-01-07 23:02:53,-4.5306,-106.0719,10.0,5.7
2014-01-08 04:22:10,-20.7495,-70.633,20.0,5.7
2014-01-09 06:39:33,-11.5917,166.5235,58.01,5.8
2014-01-10 02:22:56,-31.3131,-179.5728,211.0,5.6
2014-01-11 13:10:51,14.6437,-92.0592,78.0,5.5
2014-01-13 04:01:03,19.0428,-66.8096,20.0,6.4
2014-01-16 07:33:10,51.1701,-179.2252,27.0,5.5
2014-01-20 02:52:44,-40.6595,175.8144,28.0,6.1
2014-01-21 01:29:07,-15.1443,-174.6812,6.12,6.1
2014-01-22 03:41:30,-15.1091,-174.6902,11.34,5.5
2014-01-22 10:20:31,-20.4871,172.5205,10.03,5.6
2014-01-23 00:52:15,-7.1045,120.3147,579.0,5.5
2014-01-23 04:59:50,13.3556,146.1336,7.0,5.8
2014-01-23 05:24:00,13.3936,146.1758,10.0,5.7
2014-01-25 05:14:19,-7.9855,109.2653,66.0,6.1
2014-01-26 13:55:42,38.2082,20.4528,8.0,6.1
2014-01-26 13:57:19,38.2889,20.5649,10.0,5.6
2014-01-27 16:42:38,-19.2592,-63.9189,600.21,5.6
2014-01-29 00:32:28,-9.5949,161.2282,41.0,5.6
2014-01-29 10:01:51,-18.5087,-69.3735,120.03,5.6
2014-02-01 03:58:44,-56.8269,-27.3391,129.97,6.1
2014-02-01 20:00:01,-11.4671,166.2799,45.95,5.7
2014-02-02 09:26:38,-32.9076,-177.8806,44.26,6.5
2014-02-03 03:08:46,38.2637,20.3897,5.0,6.0
2014-02-03 04:26:00,-4.8976,153.7404,109.0,5.6
2014-02-03 22:36:37,-7.1916,128.1716,7.05,5.8
2014-02-05 20:52:33,-61.3939,154.4542,10.0,5.9
2014-02-05 22:53:05,-20.3954,169.2569,48.18,5.5
2014-02-06 05:47:02,-11.5493,166.4025,50.23,5.5
2014-02-07 08:40:14,-15.0691,167.3721,122.0,6.5
2014-02-08 19:50:36,-60.4256,-45.1914,23.93,5.7
2014-02-09 14:56:39,-5.9651,154.435,41.8,6.0
2014-02-10 18:06:18,-8.2076,124.5284,18.6,5.5
2014-02-12 09:19:49,35.9053,82.5864,10.0,6.9
2014-02-12 09:24:43,35.8221,82.4667,10.0,5.7
2014-02-12 11:43:10,-22.354,-68.813,99.9,5.6
2014-02-12 19:22:53,-20.6254,169.8532,12.34,5.6
2014-02-14 07:44:15,-22.9553,-114.3303,12.0,5.6
2014-02-17 05:55:59,18.5285,120.4305,20.23,5.5
2014-02-18 08:14:43,-34.7981,-179.4181,27.01,5.6
2014-02-18 09:27:13,14.6682,-58.9272,14.83,6.5
2014-02-18 10:12:16,-4.9229,153.7758,112.21,5.8
2014-02-18 23:35:58,-14.1648,-75.5997,57.04,5.9
2014-02-22 22:39:32,-60.2444,-47.2746,10.0,5.5
2014-02-24 23:26:55,4.1306,62.8765,4.0,5.6
2014-02-24 23:32:48,4.1326,62.6332,10.0,5.6
2014-02-24 23:47:06,4.0592,62.5996,10.0,5.5
2014-02-24 23:59:46,4.2246,62.5227,10.0,5.5
2014-02-26 21:13:40,53.6047,-171.821,265.0,6.1
2014-03-02 09:37:55,12.5559,-87.6879,60.0,6.2
2014-03-02 19:38:56,-6.2859,154.8444,45.0,5.8
2014-03-02 20:11:23,27.4312,127.3674,119.0,6.5
2014-03-02 22:17:14,14.1833,-93.1535,18.47,6.0
2014-03-04 10:51:16,-33.6046,-71.957,20.0,5.7
2014-03-05 09:56:58,-14.7378,169.8234,638.0,6.3
2014-03-05 17:34:20,-14.7947,167.2548,109.6,5.6
2014-03-05 22:27:06,-5.7523,154.1211,33.0,5.6
2014-03-07 10:04:53,-28.152,-176.6437,27.0,5.7
2014-03-09 20:29:53,1.6575,-79.3537,6.0,5.6
2014-03-10 00:38:15,16.0414,-98.3358,8.41,5.8
2014-03-10 05:18:13,40.8287,-125.1338,16.6,6.8
2014-03-10 17:33:29,-5.4804,147.9554,260.0,5.9
2014-03-11 02:44:06,-60.8623,-19.9775,10.0,6.4
2014-03-11 22:03:10,-3.0856,148.5531,7.0,6.1
2014-03-12 19:25:42,-23.5928,-175.0857,14.88,5.6
2014-03-13 17:06:51,33.6842,131.8249,79.0,6.3
2014-03-13 19:11:35,41.9039,-126.8982,10.0,5.5
2014-03-14 13:38:06,7.7631,94.3128,10.0,5.5
2014-03-14 20:32:10,-53.5105,25.2378,11.29,5.5
2014-03-15 08:59:22,-14.0848,-76.3113,20.0,6.1
2014-03-15 23:51:33,-5.5745,-80.9709,29.0,6.3
2014-03-16 21:16:30,-19.9807,-70.7022,20.0,6.7
2014-03-17 05:11:35,-20.0168,-70.8837,21.0,6.4
2014-03-17 13:24:49,-53.1677,-32.3157,5.96,5.8
2014-03-18 21:26:45,-19.9262,-70.7961,3.32,5.8
2014-03-19 00:34:16,-5.298,152.9064,20.0,5.8
2014-03-19 12:19:26,24.109,122.2613,20.0,5.8
2014-03-19 16:00:23,-27.8839,-177.1289,30.73,5.8
2014-03-19 20:17:44,-60.731,-25.3287,10.0,5.5
2014-03-20 18:44:15,-5.251,152.7899,26.15,5.6
2014-03-20 21:15:11,-5.1882,152.8343,27.0,5.8
2014-03-21 13:41:09,7.7448,94.3342,21.54,6.4
2014-03-21 14:11:14,7.5417,94.2698,10.0,5.5
2014-03-22 12:59:59,-19.7625,-70.874,20.0,6.2
2014-03-22 13:29:58,-19.7163,-70.9515,17.0,5.6
2014-03-23 04:31:02,-20.6741,-178.8113,606.87,5.9
2014-03-23 18:20:02,-19.6899,-70.8538,21.0,6.3
2014-03-24 11:26:39,-19.8239,-70.7651,22.0,5.7
2014-03-24 11:40:43,-19.8288,-70.8824,15.19,5.6
2014-03-24 15:45:31,-19.5932,-70.8207,17.05,5.7
2014-03-26 03:29:36,-26.1692,179.2877,495.0,6.3
2014-03-26 08:49:42,28.19,131.5108,10.0,5.5
2014-03-27 03:49:43,-12.0989,166.5894,98.0,6.0
2014-03-27 23:50:52,-29.1646,-68.7459,10.0,5.7
2014-03-28 14:36:08,11.6487,-86.5532,46.0,5.6
2014-03-28 14:37:13,-17.0544,-176.7788,10.0,5.5
2014-03-29 07:46:50,-0.848,-21.9196,12.0,5.9
2014-03-31 12:53:06,-19.511,-69.174,114.5,5.6
2014-03-31 13:40:58,-8.3029,146.9838,4.0,5.6
2014-04-01 23:46:47,-19.6097,-70.7691,25.0,8.2
2014-04-01 23:57:59,-19.8927,-70.9455,28.42,6.9
2014-04-01 23:59:58,-19.4928,-70.166,21.61,5.8
2014-04-02 00:03:14,-19.7831,-70.719,20.72,5.7
2014-04-02 00:04:51,-19.548,-70.7269,10.0,5.6
2014-04-02 00:06:44,-19.7029,-70.9445,10.0,5.6
2014-04-02 04:46:19,-20.0759,-70.8325,16.53,5.5
2014-04-02 16:13:27,7.94,-82.34,25.0,6.0
2014-04-02 23:22:48,39.1648,141.8049,58.06,5.5
2014-04-03 01:58:31,-20.3113,-70.5756,24.07,6.5
2014-04-03 02:43:13,-20.5709,-70.4931,22.4,7.7
2014-04-03 02:56:05,-20.7468,-70.531,10.0,5.5
2014-04-03 03:11:14,-20.6403,-70.7332,10.0,5.5
2014-04-03 05:26:16,-20.7969,-70.5865,25.0,6.4
2014-04-03 09:30:25,-5.2416,102.2802,44.12,5.7
2014-04-04 01:37:51,-20.6426,-70.654,13.71,6.3
2014-04-04 11:40:32,-10.5365,161.7027,57.0,6.0
2014-04-04 20:08:07,37.2833,23.8711,107.0,5.6
2014-04-05 02:22:39,-32.7997,-71.5803,40.18,5.6
2014-04-07 13:43:21,-20.1273,-70.8513,8.0,5.7
2014-04-08 10:14:32,-20.5124,-70.9226,6.0,5.6
2014-04-09 08:28:48,-49.854,-114.2804,10.0,5.6
2014-04-10 22:27:08,-19.2441,-173.371,4.0,5.8
2014-04-10 23:27:46,12.4029,-86.3783,13.0,6.1
2014-04-11 00:01:45,-20.659,-70.6472,13.77,6.2
2014-04-11 07:07:23,-6.5858,155.0485,60.53,7.1
2014-04-11 08:16:46,-6.7878,154.9502,20.0,6.5
2014-04-11 12:55:18,-6.8795,154.9753,9.64,5.7
2014-04-11 14:33:43,-6.7203,154.9626,20.07,5.7
2014-04-11 20:29:13,11.642,-85.8779,135.0,6.6
2014-04-12 05:24:23,-7.1033,155.238,20.0,6.1
2014-04-12 15:59:28,-7.1799,155.0491,10.0,5.8
2014-04-12 20:14:39,-11.2701,162.1481,22.56,7.6
2014-04-12 20:24:47,-11.3677,162.237,31.69,5.8
2014-04-13 10:05:39,-11.2753,161.9895,12.45,5.6
2014-04-13 10:09:49,-11.2941,161.9782,4.0,5.7
2014-04-13 12:11:30,-20.5664,-70.747,13.37,5.5
2014-04-13 12:36:19,-11.4633,162.0511,39.0,7.4
2014-04-13 12:46:40,-11.4721,162.3912,10.0,5.7
2014-04-13 13:12:18,-11.21,161.9284,10.0,5.6
2014-04-13 13:25:00,-11.1284,162.052,10.0,6.6
2014-04-14 06:29:48,-11.2397,161.8756,20.0,5.8
2014-04-14 07:40:41,-11.3052,161.8184,5.0,5.6
2014-04-15 03:57:01,-53.4967,8.722,11.18,6.8
2014-04-15 13:31:33,-36.0868,-101.2428,10.0,5.6
2014-04-17 04:38:18,4.5162,122.9351,572.92,5.8
2014-04-17 13:10:05,-55.0442,-129.5313,10.43,5.6
2014-04-17 15:06:51,-62.8705,155.7431,20.56,6.2
2014-04-18 04:13:12,-11.1387,164.8139,10.0,6.1
2014-04-18 14:27:25,17.397,-100.9723,24.0,7.2
2014-04-18 18:44:18,67.7185,-162.6679,23.4,5.6
2014-04-18 19:05:05,-62.7789,155.5194,9.59,5.8
2014-04-19 01:04:04,-6.6558,155.0869,29.0,6.6
2014-04-19 13:28:01,-6.7547,155.0241,43.37,7.5
2014-04-19 13:31:55,-7.0167,154.7155,35.0,5.8
2014-04-19 13:47:47,-6.9524,154.8133,35.0,5.6
2014-04-19 20:54:42,-20.0283,-70.9196,10.0,5.8
2014-04-19 23:06:17,-6.9778,155.0116,40.63,5.5
2014-04-20 00:15:58,-7.1646,155.3351,20.0,6.2
2014-04-20 01:54:12,-26.5546,-115.0222,10.0,5.9
2014-04-20 04:17:32,-6.832,154.546,11.0,5.8
2014-04-21 09:04:22,-6.2237,154.4348,27.0,5.6
2014-04-21 21:59:02,-6.6311,154.7467,13.93,5.6
2014-04-24 03:10:10,49.6388,-127.7316,10.0,6.5
2014-04-24 19:51:59,-24.0058,-176.6671,63.11,5.9
2014-04-26 02:33:35,-56.3998,-143.7774,10.0,5.7
2014-04-26 06:02:21,-20.752,-174.7068,45.0,6.1
2014-04-30 15:52:41,-1.1669,-13.4579,10.0,5.7
2014-05-01 06:36:36,-21.4542,170.3546,106.0,6.6
2014-05-01 14:35:37,1.9623,97.9671,37.0,5.9
2014-05-02 07:46:04,-18.6007,-175.3952,13.0,5.6
2014-05-02 08:43:36,-3.8148,127.4008,46.58,5.7
2014-05-02 09:15:21,37.852,144.2342,15.97,5.6
2014-05-03 08:57:12,67.6302,-162.2066,0.9,5.5
2014-05-03 10:57:14,22.276,144.0124,89.55,5.6
2014-05-04 09:15:53,-24.6108,179.0856,527.0,6.6
2014-05-04 09:25:16,-25.8072,178.2401,634.21,6.3
2014-05-04 20:18:25,34.9118,139.4186,153.0,6.0
2014-05-05 11:08:43,19.6557,99.6696,6.0,6.1
2014-05-06 20:52:28,-36.1703,-97.054,16.83,6.3
2014-05-07 04:20:34,-6.9599,154.9011,10.0,6.0
2014-05-08 17:00:15,17.2349,-100.7461,17.09,6.4
2014-05-09 10:32:22,-18.9616,-175.5359,192.3,5.9
2014-05-10 07:36:01,17.2192,-100.8122,23.0,6.0
2014-05-10 14:16:09,60.0035,-152.1323,91.1,5.6
2014-05-11 01:10:16,-3.4336,146.1109,10.0,5.9
2014-05-11 12:35:17,-47.8539,99.689,10.0,5.8
2014-05-11 20:42:30,-13.8826,167.2398,189.08,5.6
2014-05-12 18:38:37,-49.9403,-114.7995,10.47,6.5
2014-05-13 06:35:24,7.2096,-82.3045,10.0,6.5
2014-05-14 03:38:21,-22.7239,-66.4407,213.12,5.6
2014-05-14 20:56:13,6.4507,144.9238,10.0,6.1
2014-05-15 08:16:34,6.4264,144.9363,11.0,6.3
2014-05-15 10:16:42,9.3832,122.0604,15.46,6.3
2014-05-16 00:40:16,-22.5327,172.9979,9.0,5.5
2014-05-16 11:01:40,17.0863,-60.3648,5.34,5.9
2014-05-16 17:08:32,-23.4456,-68.5388,104.95,5.5
2014-05-17 09:11:05,-19.9874,-70.8968,5.62,5.6
2014-05-17 12:13:28,-54.2473,-146.6847,5.0,5.7
2014-05-17 21:28:17,-56.2451,-27.534,90.0,5.5
2014-05-18 00:58:28,-14.6681,-175.53,10.0,5.7
2014-05-18 01:02:33,4.2485,92.7574,35.0,6.0
2014-05-18 04:19:18,-21.3041,169.8451,62.04,5.6
2014-05-18 06:38:40,-14.8047,-175.9032,10.0,5.6
2014-05-18 10:59:21,3.1506,93.8608,4.78,5.5
2014-05-18 23:47:04,-4.4173,-105.9421,10.0,5.8
2014-05-19 01:53:54,-4.7721,-105.5478,10.0,5.5
2014-05-19 22:47:13,-57.0334,-25.1486,10.0,5.7
2014-05-21 00:21:13,23.7553,121.5005,13.0,5.6
2014-05-21 10:06:16,17.121,-95.0729,120.3,5.8
2014-05-21 16:21:54,18.2012,88.0376,47.23,6.0
2014-05-22 08:37:57,-55.3968,-28.2771,7.0,5.5
2014-05-23 20:49:22,24.9737,97.8437,8.0,5.8
2014-05-23 21:20:07,18.9494,145.0446,558.07,5.7
2014-05-23 23:41:49,45.0099,-27.8369,10.0,5.5
2014-05-24 08:24:48,16.526,-98.141,17.0,5.7
2014-05-24 09:25:02,40.2893,25.3889,6.43,6.9
2014-05-24 11:49:26,0.6863,-26.3229,10.0,5.9
2014-05-28 21:15:07,18.045,-68.3509,90.0,5.8
2014-05-30 01:20:15,24.9997,97.845,10.0,5.9
2014-05-30 11:33:10,-55.3059,-128.5812,11.29,5.5
